2020,Newfoundland and Labrador,University degree,Females,55 years and over,NULL
2021,Newfoundland and Labrador,University degree,Females,55 years and over,11.3999996185303
2022,Newfoundland and Labrador,University degree,Females,55 years and over,NULL
2023,Newfoundland and Labrador,University degree,Females,55 years and over,NULL
2019,Newfoundland and Labrador,University degree,Females,55 to 64 years,NULL
2020,Newfoundland and Labrador,University degree,Females,55 to 64 years,NULL
2021,Newfoundland and Labrador,University degree,Females,55 to 64 years,NULL
2022,Newfoundland and Labrador,University degree,Females,55 to 64 years,NULL
2023,Newfoundland and Labrador,University degree,Females,55 to 64 years,NULL
2019,Newfoundland and Labrador,University degree,Females,65 years and over,NULL
2020,Newfoundland and Labrador,University degree,Females,65 years and over,NULL
2021,Newfoundland and Labrador,University degree,Females,65 years and over,NULL
2022,Newfoundland and Labrador,University degree,Females,65 years and over,NULL
2023,Newfoundland and Labrador,University degree,Females,65 years and over,NULL
2019,Newfoundland and Labrador,Bachelor's degree,Males,15 years and over,6.09999990463257
2020,Newfoundland and Labrador,Bachelor's degree,Males,15 years and over,7.69999980926514
2021,Newfoundland and Labrador,Bachelor's degree,Males,15 years and over,7.59999990463257
2022,Newfoundland and Labrador,Bachelor's degree,Males,15 years and over,6.59999990463257
2023,Newfoundland and Labrador,Bachelor's degree,Males,15 years and over,3.70000004768372
2019,Newfoundland and Labrador,Bachelor's degree,Males,15 to 24 years,NULL
2020,Newfoundland and Labrador,Bachelor's degree,Males,15 to 24 years,NULL
2021,Newfoundland and Labrador,Bachelor's degree,Males,15 to 24 years,NULL
2022,Newfoundland and Labrador,Bachelor's degree,Males,15 to 24 years,NULL
2023,Newfoundland and Labrador,Bachelor's degree,Males,15 to 24 years,NULL
2019,Newfoundland and Labrador,Bachelor's degree,Males,25 years and over,5
2020,Newfoundland and Labrador,Bachelor's degree,Males,25 years and over,7.30000019073486
2021,Newfoundland and Labrador,Bachelor's degree,Males,25 years and over,7.5
2022,Newfoundland and Labrador,Bachelor's degree,Males,25 years and over,6.5
2023,Newfoundland and Labrador,Bachelor's degree,Males,25 years and over,3.79999995231628
2019,Newfoundland and Labrador,Bachelor's degree,Males,25 to 44 years,NULL
2020,Newfoundland and Labrador,Bachelor's degree,Males,25 to 44 years,NULL
2021,Newfoundland and Labrador,Bachelor's degree,Males,25 to 44 years,NULL
2022,Newfoundland and Labrador,Bachelor's degree,Males,25 to 44 years,5
2023,Newfoundland and Labrador,Bachelor's degree,Males,25 to 44 years,NULL
2019,Newfoundland and Labrador,Bachelor's degree,Males,45 years and over,NULL
2020,Newfoundland and Labrador,Bachelor's degree,Males,45 years and over,NULL
2021,Newfoundland and Labrador,Bachelor's degree,Males,45 years and over,9.39999961853027
2022,Newfoundland and Labrador,Bachelor's degree,Males,45 years and over,7.19999980926514
2023,Newfoundland and Labrador,Bachelor's degree,Males,45 years and over,NULL
2019,Newfoundland and Labrador,Bachelor's degree,Males,25 to 54 years,4.5
2020,Newfoundland and Labrador,Bachelor's degree,Males,25 to 54 years,5.90000009536743
2021,Newfoundland and Labrador,Bachelor's degree,Males,25 to 54 years,5.59999990463257
2022,Newfoundland and Labrador,Bachelor's degree,Males,25 to 54 years,5.5
2023,Newfoundland and Labrador,Bachelor's degree,Males,25 to 54 years,NULL
2019,Newfoundland and Labrador,Bachelor's degree,Males,55 years and over,NULL
2020,Newfoundland and Labrador,Bachelor's degree,Males,55 years and over,NULL
2021,Newfoundland and Labrador,Bachelor's degree,Males,55 years and over,NULL
2022,Newfoundland and Labrador,Bachelor's degree,Males,55 years and over,NULL
2023,Newfoundland and Labrador,Bachelor's degree,Males,55 years and over,NULL
2019,Newfoundland and Labrador,Bachelor's degree,Males,55 to 64 years,NULL
2020,Newfoundland and Labrador,Bachelor's degree,Males,55 to 64 years,NULL
2021,Newfoundland and Labrador,Bachelor's degree,Males,55 to 64 years,NULL
2022,Newfoundland and Labrador,Bachelor's degree,Males,55 to 64 years,NULL
2023,Newfoundland and Labrador,Bachelor's degree,Males,55 to 64 years,NULL
2019,Newfoundland and Labrador,Bachelor's degree,Males,65 years and over,NULL
2020,Newfoundland and Labrador,Bachelor's degree,Males,65 years and over,NULL
2021,Newfoundland and Labrador,Bachelor's degree,Males,65 years and over,NULL
2022,Newfoundland and Labrador,Bachelor's degree,Males,65 years and over,NULL
2023,Newfoundland and Labrador,Bachelor's degree,Males,65 years and over,NULL
2019,Newfoundland and Labrador,Bachelor's degree,Females,15 years and over,5.19999980926514
2020,Newfoundland and Labrador,Bachelor's degree,Females,15 years and over,4.40000009536743
2021,Newfoundland and Labrador,Bachelor's degree,Females,15 years and over,4.40000009536743
2022,Newfoundland and Labrador,Bachelor's degree,Females,15 years and over,5
2023,Newfoundland and Labrador,Bachelor's degree,Females,15 years and over,3
2019,Newfoundland and Labrador,Bachelor's degree,Females,15 to 24 years,NULL
2020,Newfoundland and Labrador,Bachelor's degree,Females,15 to 24 years,NULL
2021,Newfoundland and Labrador,Bachelor's degree,Females,15 to 24 years,NULL
2022,Newfoundland and Labrador,Bachelor's degree,Females,15 to 24 years,NULL
2023,Newfoundland and Labrador,Bachelor's degree,Females,15 to 24 years,NULL
2019,Newfoundland and Labrador,Bachelor's degree,Females,25 years and over,5.69999980926514
2020,Newfoundland and Labrador,Bachelor's degree,Females,25 years and over,3.70000004768372
2021,Newfoundland and Labrador,Bachelor's degree,Females,25 years and over,3.70000004768372
2022,Newfoundland and Labrador,Bachelor's degree,Females,25 years and over,4.80000019073486
2023,Newfoundland and Labrador,Bachelor's degree,Females,25 years and over,2.70000004768372
2019,Newfoundland and Labrador,Bachelor's degree,Females,25 to 44 years,7
2020,Newfoundland and Labrador,Bachelor's degree,Females,25 to 44 years,4
2021,Newfoundland and Labrador,Bachelor's degree,Females,25 to 44 years,NULL
2022,Newfoundland and Labrador,Bachelor's degree,Females,25 to 44 years,5
2023,Newfoundland and Labrador,Bachelor's degree,Females,25 to 44 years,3.5
2019,Newfoundland and Labrador,Bachelor's degree,Females,45 years and over,NULL
2020,Newfoundland and Labrador,Bachelor's degree,Females,45 years and over,NULL
2021,Newfoundland and Labrador,Bachelor's degree,Females,45 years and over,NULL
2022,Newfoundland and Labrador,Bachelor's degree,Females,45 years and over,NULL
2023,Newfoundland and Labrador,Bachelor's degree,Females,45 years and over,NULL
2019,Newfoundland and Labrador,Bachelor's degree,Females,25 to 54 years,5.69999980926514
2020,Newfoundland and Labrador,Bachelor's degree,Females,25 to 54 years,3.40000009536743
2021,Newfoundland and Labrador,Bachelor's degree,Females,25 to 54 years,3
2022,Newfoundland and Labrador,Bachelor's degree,Females,25 to 54 years,5.09999990463257
2023,Newfoundland and Labrador,Bachelor's degree,Females,25 to 54 years,2.59999990463257
2019,Newfoundland and Labrador,Bachelor's degree,Females,55 years and over,NULL
2020,Newfoundland and Labrador,Bachelor's degree,Females,55 years and over,NULL
2021,Newfoundland and Labrador,Bachelor's degree,Females,55 years and over,NULL
2022,Newfoundland and Labrador,Bachelor's degree,Females,55 years and over,NULL
2023,Newfoundland and Labrador,Bachelor's degree,Females,55 years and over,NULL
2019,Newfoundland and Labrador,Bachelor's degree,Females,55 to 64 years,NULL
2020,Newfoundland and Labrador,Bachelor's degree,Females,55 to 64 years,NULL
2021,Newfoundland and Labrador,Bachelor's degree,Females,55 to 64 years,NULL
2022,Newfoundland and Labrador,Bachelor's degree,Females,55 to 64 years,NULL
2023,Newfoundland and Labrador,Bachelor's degree,Females,55 to 64 years,NULL
2019,Newfoundland and Labrador,Bachelor's degree,Females,65 years and over,NULL
2020,Newfoundland and Labrador,Bachelor's degree,Females,65 years and over,NULL
2021,Newfoundland and Labrador,Bachelor's degree,Females,65 years and over,NULL
2022,Newfoundland and Labrador,Bachelor's degree,Females,65 years and over,NULL
2023,Newfoundland and Labrador,Bachelor's degree,Females,65 years and over,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Males,15 years and over,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Males,15 years and over,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Males,15 years and over,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Males,15 years and over,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Males,15 years and over,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Males,15 to 24 years,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Males,15 to 24 years,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Males,15 to 24 years,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Males,15 to 24 years,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Males,15 to 24 years,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Males,25 years and over,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Males,25 years and over,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Males,25 years and over,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Males,25 years and over,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Males,25 years and over,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Males,25 to 44 years,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Males,25 to 44 years,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Males,25 to 44 years,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Males,25 to 44 years,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Males,25 to 44 years,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Males,45 years and over,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Males,45 years and over,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Males,45 years and over,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Males,45 years and over,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Males,45 years and over,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Males,25 to 54 years,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Males,25 to 54 years,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Males,25 to 54 years,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Males,25 to 54 years,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Males,25 to 54 years,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Males,55 years and over,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Males,55 years and over,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Males,55 years and over,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Males,55 years and over,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Males,55 years and over,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Males,55 to 64 years,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Males,55 to 64 years,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Males,55 to 64 years,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Males,55 to 64 years,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Males,55 to 64 years,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Males,65 years and over,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Males,65 years and over,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Males,65 years and over,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Males,65 years and over,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Males,65 years and over,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Females,15 years and over,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Females,15 years and over,4.09999990463257
2021,Newfoundland and Labrador,Above bachelor's degree,Females,15 years and over,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Females,15 years and over,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Females,15 years and over,3.59999990463257
2019,Newfoundland and Labrador,Above bachelor's degree,Females,15 to 24 years,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Females,15 to 24 years,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Females,15 to 24 years,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Females,15 to 24 years,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Females,15 to 24 years,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Females,25 years and over,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Females,25 years and over,4.19999980926514
2021,Newfoundland and Labrador,Above bachelor's degree,Females,25 years and over,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Females,25 years and over,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Females,25 years and over,3.59999990463257
2019,Newfoundland and Labrador,Above bachelor's degree,Females,25 to 44 years,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Females,25 to 44 years,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Females,25 to 44 years,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Females,25 to 44 years,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Females,25 to 44 years,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Females,45 years and over,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Females,45 years and over,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Females,45 years and over,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Females,45 years and over,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Females,45 years and over,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Females,25 to 54 years,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Females,25 to 54 years,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Females,25 to 54 years,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Females,25 to 54 years,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Females,25 to 54 years,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Females,55 years and over,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Females,55 years and over,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Females,55 years and over,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Females,55 years and over,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Females,55 years and over,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Females,55 to 64 years,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Females,55 to 64 years,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Females,55 to 64 years,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Females,55 to 64 years,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Females,55 to 64 years,NULL
2019,Newfoundland and Labrador,Above bachelor's degree,Females,65 years and over,NULL
2020,Newfoundland and Labrador,Above bachelor's degree,Females,65 years and over,NULL
2021,Newfoundland and Labrador,Above bachelor's degree,Females,65 years and over,NULL
2022,Newfoundland and Labrador,Above bachelor's degree,Females,65 years and over,NULL
2023,Newfoundland and Labrador,Above bachelor's degree,Females,65 years and over,NULL
2019,Prince Edward Island,0 to 8  years,Males,15 years and over,18.7999992370605
2020,Prince Edward Island,0 to 8  years,Males,15 years and over,25
2021,Prince Edward Island,0 to 8  years,Males,15 years and over,25
2022,Prince Edward Island,0 to 8  years,Males,15 years and over,21.3999996185303
2023,Prince Edward Island,0 to 8  years,Males,15 years and over,NULL
2019,Prince Edward Island,0 to 8  years,Males,15 to 24 years,NULL
2020,Prince Edward Island,0 to 8  years,Males,15 to 24 years,NULL
2021,Prince Edward Island,0 to 8  years,Males,15 to 24 years,NULL
2022,Prince Edward Island,0 to 8  years,Males,15 to 24 years,NULL
2023,Prince Edward Island,0 to 8  years,Males,15 to 24 years,NULL
2019,Prince Edward Island,0 to 8  years,Males,25 years and over,21.3999996185303
2020,Prince Edward Island,0 to 8  years,Males,25 years and over,25
2021,Prince Edward Island,0 to 8  years,Males,25 years and over,25
2022,Prince Edward Island,0 to 8  years,Males,25 years and over,25
2023,Prince Edward Island,0 to 8  years,Males,25 years and over,NULL
2019,Prince Edward Island,0 to 8  years,Males,25 to 44 years,NULL
2020,Prince Edward Island,0 to 8  years,Males,25 to 44 years,NULL
2021,Prince Edward Island,0 to 8  years,Males,25 to 44 years,NULL
2022,Prince Edward Island,0 to 8  years,Males,25 to 44 years,NULL
2023,Prince Edward Island,0 to 8  years,Males,25 to 44 years,NULL
2019,Prince Edward Island,0 to 8  years,Males,45 years and over,23.1000003814697
2020,Prince Edward Island,0 to 8  years,Males,45 years and over,18.2000007629395
2021,Prince Edward Island,0 to 8  years,Males,45 years and over,18.2000007629395
2022,Prince Edward Island,0 to 8  years,Males,45 years and over,27.2999992370605
2023,Prince Edward Island,0 to 8  years,Males,45 years and over,NULL
2019,Prince Edward Island,0 to 8  years,Males,25 to 54 years,NULL
2020,Prince Edward Island,0 to 8  years,Males,25 to 54 years,NULL
2021,Prince Edward Island,0 to 8  years,Males,25 to 54 years,NULL
2022,Prince Edward Island,0 to 8  years,Males,25 to 54 years,NULL
2023,Prince Edward Island,0 to 8  years,Males,25 to 54 years,NULL
2019,Prince Edward Island,0 to 8  years,Males,55 years and over,20
2020,Prince Edward Island,0 to 8  years,Males,55 years and over,22.2000007629395
2021,Prince Edward Island,0 to 8  years,Males,55 years and over,NULL
2022,Prince Edward Island,0 to 8  years,Males,55 years and over,20
2023,Prince Edward Island,0 to 8  years,Males,55 years and over,NULL
2019,Prince Edward Island,0 to 8  years,Males,55 to 64 years,NULL
2020,Prince Edward Island,0 to 8  years,Males,55 to 64 years,33.2999992370605
2021,Prince Edward Island,0 to 8  years,Males,55 to 64 years,NULL
2022,Prince Edward Island,0 to 8  years,Males,55 to 64 years,NULL
2023,Prince Edward Island,0 to 8  years,Males,55 to 64 years,NULL
2019,Prince Edward Island,0 to 8  years,Males,65 years and over,NULL
2020,Prince Edward Island,0 to 8  years,Males,65 years and over,NULL
2021,Prince Edward Island,0 to 8  years,Males,65 years and over,NULL
2022,Prince Edward Island,0 to 8  years,Males,65 years and over,NULL
2023,Prince Edward Island,0 to 8  years,Males,65 years and over,NULL
2019,Prince Edward Island,0 to 8  years,Females,15 years and over,NULL
2020,Prince Edward Island,0 to 8  years,Females,15 years and over,NULL
2021,Prince Edward Island,0 to 8  years,Females,15 years and over,NULL
2022,Prince Edward Island,0 to 8  years,Females,15 years and over,NULL
2023,Prince Edward Island,0 to 8  years,Females,15 years and over,NULL
2019,Prince Edward Island,0 to 8  years,Females,15 to 24 years,NULL
2020,Prince Edward Island,0 to 8  years,Females,15 to 24 years,NULL
2021,Prince Edward Island,0 to 8  years,Females,15 to 24 years,NULL
2022,Prince Edward Island,0 to 8  years,Females,15 to 24 years,NULL
2023,Prince Edward Island,0 to 8  years,Females,15 to 24 years,NULL
2019,Prince Edward Island,0 to 8  years,Females,25 years and over,NULL
2020,Prince Edward Island,0 to 8  years,Females,25 years and over,NULL
2021,Prince Edward Island,0 to 8  years,Females,25 years and over,NULL
2022,Prince Edward Island,0 to 8  years,Females,25 years and over,NULL
2023,Prince Edward Island,0 to 8  years,Females,25 years and over,NULL
2019,Prince Edward Island,0 to 8  years,Females,25 to 44 years,NULL
2020,Prince Edward Island,0 to 8  years,Females,25 to 44 years,NULL
2021,Prince Edward Island,0 to 8  years,Females,25 to 44 years,NULL
2022,Prince Edward Island,0 to 8  years,Females,25 to 44 years,NULL
2023,Prince Edward Island,0 to 8  years,Females,25 to 44 years,NULL
2019,Prince Edward Island,0 to 8  years,Females,45 years and over,NULL
2020,Prince Edward Island,0 to 8  years,Females,45 years and over,NULL
2021,Prince Edward Island,0 to 8  years,Females,45 years and over,NULL
2022,Prince Edward Island,0 to 8  years,Females,45 years and over,NULL
2023,Prince Edward Island,0 to 8  years,Females,45 years and over,NULL
2019,Prince Edward Island,0 to 8  years,Females,25 to 54 years,NULL
2020,Prince Edward Island,0 to 8  years,Females,25 to 54 years,NULL
2021,Prince Edward Island,0 to 8  years,Females,25 to 54 years,NULL
2022,Prince Edward Island,0 to 8  years,Females,25 to 54 years,NULL
2023,Prince Edward Island,0 to 8  years,Females,25 to 54 years,NULL
2019,Prince Edward Island,0 to 8  years,Females,55 years and over,NULL
2020,Prince Edward Island,0 to 8  years,Females,55 years and over,NULL
2021,Prince Edward Island,0 to 8  years,Females,55 years and over,NULL
2022,Prince Edward Island,0 to 8  years,Females,55 years and over,NULL
2023,Prince Edward Island,0 to 8  years,Females,55 years and over,NULL
2019,Prince Edward Island,0 to 8  years,Females,55 to 64 years,NULL
2020,Prince Edward Island,0 to 8  years,Females,55 to 64 years,NULL
2021,Prince Edward Island,0 to 8  years,Females,55 to 64 years,NULL
2022,Prince Edward Island,0 to 8  years,Females,55 to 64 years,NULL
2023,Prince Edward Island,0 to 8  years,Females,55 to 64 years,NULL
2019,Prince Edward Island,0 to 8  years,Females,65 years and over,NULL
2020,Prince Edward Island,0 to 8  years,Females,65 years and over,NULL
2021,Prince Edward Island,0 to 8  years,Females,65 years and over,NULL
2022,Prince Edward Island,0 to 8  years,Females,65 years and over,NULL
2023,Prince Edward Island,0 to 8  years,Females,65 years and over,NULL
2019,Prince Edward Island,Some high school,Males,15 years and over,18.5
2020,Prince Edward Island,Some high school,Males,15 years and over,19
2021,Prince Edward Island,Some high school,Males,15 years and over,17.7999992370605
2022,Prince Edward Island,Some high school,Males,15 years and over,15.6000003814697
2023,Prince Edward Island,Some high school,Males,15 years and over,20.5
2019,Prince Edward Island,Some high school,Males,15 to 24 years,17.6000003814697
2020,Prince Edward Island,Some high school,Males,15 to 24 years,28.6000003814697
2021,Prince Edward Island,Some high school,Males,15 to 24 years,17.6000003814697
2022,Prince Edward Island,Some high school,Males,15 to 24 years,13.3000001907349
2023,Prince Edward Island,Some high school,Males,15 to 24 years,21.3999996185303
2019,Prince Edward Island,Some high school,Males,25 years and over,21.1000003814697
2020,Prince Edward Island,Some high school,Males,25 years and over,13.8000001907349
2021,Prince Edward Island,Some high school,Males,25 years and over,14.3000001907349
2022,Prince Edward Island,Some high school,Males,25 years and over,16.7000007629395
2023,Prince Edward Island,Some high school,Males,25 years and over,20
2019,Prince Edward Island,Some high school,Males,25 to 44 years,18.2000007629395
2020,Prince Edward Island,Some high school,Males,25 to 44 years,NULL
2021,Prince Edward Island,Some high school,Males,25 to 44 years,NULL
2022,Prince Edward Island,Some high school,Males,25 to 44 years,NULL
2023,Prince Edward Island,Some high school,Males,25 to 44 years,NULL
2019,Prince Edward Island,Some high school,Males,45 years and over,18.5
2020,Prince Edward Island,Some high school,Males,45 years and over,18.2000007629395
2021,Prince Edward Island,Some high school,Males,45 years and over,13.6000003814697
2022,Prince Edward Island,Some high school,Males,45 years and over,13.6000003814697
2023,Prince Edward Island,Some high school,Males,45 years and over,21.7000007629395
2019,Prince Edward Island,Some high school,Males,25 to 54 years,21.1000003814697
2020,Prince Edward Island,Some high school,Males,25 to 54 years,13.3000001907349
2021,Prince Edward Island,Some high school,Males,25 to 54 years,15.3999996185303
2022,Prince Edward Island,Some high school,Males,25 to 54 years,14.3000001907349
2023,Prince Edward Island,Some high school,Males,25 to 54 years,13.3000001907349
2019,Prince Edward Island,Some high school,Males,55 years and over,15.8000001907349
2020,Prince Edward Island,Some high school,Males,55 years and over,21.3999996185303
2021,Prince Edward Island,Some high school,Males,55 years and over,13.3000001907349
2022,Prince Edward Island,Some high school,Males,55 years and over,12.5
2023,Prince Edward Island,Some high school,Males,55 years and over,25
2019,Prince Edward Island,Some high school,Males,55 to 64 years,21.3999996185303
2020,Prince Edward Island,Some high school,Males,55 to 64 years,22.2000007629395
2021,Prince Edward Island,Some high school,Males,55 to 64 years,NULL
2022,Prince Edward Island,Some high school,Males,55 to 64 years,20
2023,Prince Edward Island,Some high school,Males,55 to 64 years,27.2999992370605
2019,Prince Edward Island,Some high school,Males,65 years and over,NULL
2020,Prince Edward Island,Some high school,Males,65 years and over,NULL
2021,Prince Edward Island,Some high school,Males,65 years and over,NULL
2022,Prince Edward Island,Some high school,Males,65 years and over,NULL
2023,Prince Edward Island,Some high school,Males,65 years and over,NULL
2019,Prince Edward Island,Some high school,Females,15 years and over,16.1000003814697
2020,Prince Edward Island,Some high school,Females,15 years and over,24.2000007629395
2021,Prince Edward Island,Some high school,Females,15 years and over,18.5
2022,Prince Edward Island,Some high school,Females,15 years and over,14.3000001907349
2023,Prince Edward Island,Some high school,Females,15 years and over,14.8000001907349
2019,Prince Edward Island,Some high school,Females,15 to 24 years,12.5
2020,Prince Edward Island,Some high school,Females,15 to 24 years,20
2021,Prince Edward Island,Some high school,Females,15 to 24 years,13.3000001907349
2022,Prince Edward Island,Some high school,Females,15 to 24 years,11.8000001907349
2023,Prince Edward Island,Some high school,Females,15 to 24 years,13.3000001907349
2019,Prince Edward Island,Some high school,Females,25 years and over,20
2020,Prince Edward Island,Some high school,Females,25 years and over,22.2000007629395
2021,Prince Edward Island,Some high school,Females,25 years and over,15.3999996185303
2022,Prince Edward Island,Some high school,Females,25 years and over,18.2000007629395
2023,Prince Edward Island,Some high school,Females,25 years and over,16.7000007629395
2019,Prince Edward Island,Some high school,Females,25 to 44 years,NULL
2020,Prince Edward Island,Some high school,Females,25 to 44 years,33.2999992370605
2021,Prince Edward Island,Some high school,Females,25 to 44 years,NULL
2022,Prince Edward Island,Some high school,Females,25 to 44 years,NULL
2023,Prince Edward Island,Some high school,Females,25 to 44 years,NULL
2019,Prince Edward Island,Some high school,Females,45 years and over,NULL
2020,Prince Edward Island,Some high school,Females,45 years and over,25
2021,Prince Edward Island,Some high school,Females,45 years and over,NULL
2022,Prince Edward Island,Some high school,Females,45 years and over,NULL
2023,Prince Edward Island,Some high school,Females,45 years and over,NULL
2019,Prince Edward Island,Some high school,Females,25 to 54 years,NULL
2020,Prince Edward Island,Some high school,Females,25 to 54 years,22.2000007629395
2021,Prince Edward Island,Some high school,Females,25 to 54 years,NULL
2022,Prince Edward Island,Some high school,Females,25 to 54 years,NULL
2023,Prince Edward Island,Some high school,Females,25 to 54 years,NULL
2019,Prince Edward Island,Some high school,Females,55 years and over,NULL
2020,Prince Edward Island,Some high school,Females,55 years and over,22.2000007629395
2021,Prince Edward Island,Some high school,Females,55 years and over,NULL
2022,Prince Edward Island,Some high school,Females,55 years and over,NULL
2023,Prince Edward Island,Some high school,Females,55 years and over,NULL
2019,Prince Edward Island,Some high school,Females,55 to 64 years,NULL
2020,Prince Edward Island,Some high school,Females,55 to 64 years,NULL
2021,Prince Edward Island,Some high school,Females,55 to 64 years,NULL
2022,Prince Edward Island,Some high school,Females,55 to 64 years,NULL
2023,Prince Edward Island,Some high school,Females,55 to 64 years,NULL
2019,Prince Edward Island,Some high school,Females,65 years and over,NULL
2020,Prince Edward Island,Some high school,Females,65 years and over,NULL
2021,Prince Edward Island,Some high school,Females,65 years and over,NULL
2022,Prince Edward Island,Some high school,Females,65 years and over,NULL
2023,Prince Edward Island,Some high school,Females,65 years and over,NULL
2019,Prince Edward Island,High school graduate,Males,15 years and over,13.5
2020,Prince Edward Island,High school graduate,Males,15 years and over,14.6999998092651
2021,Prince Edward Island,High school graduate,Males,15 years and over,14.8999996185303
2022,Prince Edward Island,High school graduate,Males,15 years and over,10.6000003814697
2023,Prince Edward Island,High school graduate,Males,15 years and over,10.6999998092651
2019,Prince Edward Island,High school graduate,Males,15 to 24 years,16.7000007629395
2020,Prince Edward Island,High school graduate,Males,15 to 24 years,17.3999996185303
2021,Prince Edward Island,High school graduate,Males,15 to 24 years,19.2000007629395
2022,Prince Edward Island,High school graduate,Males,15 to 24 years,11.5
2023,Prince Edward Island,High school graduate,Males,15 to 24 years,14.3000001907349
2019,Prince Edward Island,High school graduate,Males,25 years and over,12.6000003814697
2020,Prince Edward Island,High school graduate,Males,25 years and over,12.8999996185303
2021,Prince Edward Island,High school graduate,Males,25 years and over,13.6000003814697
2022,Prince Edward Island,High school graduate,Males,25 years and over,9
2023,Prince Edward Island,High school graduate,Males,25 years and over,8.5
